tick,timestamp,interval_end,day,time_period,tariff_band,tariff,weather_pattern,inflow,p1_out_of_action,p2_out_of_action,expected_inflow,feasible,starting_volume,ending_volume,p1_status,p1_rate,p2_status,p2_rate,pumped_volume,energy_cost,warnings
1294,2026-06-27T22:30:00+00:00,2026-06-27T23:00:00+00:00,27,T46,T41-T48,277.06,wet,2.31,false,false,2.4949,true,226.90,229.21,Offline,0.00,Online,0.00,0.00,0.00,
1295,2026-06-27T23:00:00+00:00,2026-06-27T23:30:00+00:00,27,T47,T41-T48,277.06,wet,2.21,false,false,2.4021,true,229.21,227.42,Offline,0.00,Online,4.00,4.00,1108.24,
1296,2026-06-27T23:30:00+00:00,2026-06-28T00:00:00+00:00,27,T48,T41-T48,277.06,wet,2.58,false,false,2.7506,true,227.42,230.00,Offline,0.00,Online,0.00,0.00,0.00,
1297,2026-06-28T00:00:00+00:00,2026-06-28T00:30:00+00:00,28,T1,T1-T8,228.42,dry,0.39,false,false,0.4153,true,230.00,230.39,Offline,0.00,Online,0.00,0.00,0.00,
1298,2026-06-28T00:30:00+00:00,2026-06-28T01:00:00+00:00,28,T2,T1-T8,228.42,dry,0.17,false,false,0.1800,true,230.39,230.56,Offline,0.00,Online,0.00,0.00,0.00,
1299,2026-06-28T01:00:00+00:00,2026-06-28T01:30:00+00:00,28,T3,T1-T8,228.42,dry,0.45,false,false,0.4695,true,230.56,231.01,Offline,0.00,Online,0.00,0.00,0.00,
1300,2026-06-28T01:30:00+00:00,2026-06-28T02:00:00+00:00,28,T4,T1-T8,228.42,dry,0.47,false,false,0.4704,true,231.01,231.48,Offline,0.00,Online,0.00,0.00,0.00,
1301,2026-06-28T02:00:00+00:00,2026-06-28T02:30:00+00:00,28,T5,T1-T8,228.42,dry,0.44,false,false,0.4747,true,231.48,231.92,Offline,0.00,Online,0.00,0.00,0.00,
1302,2026-06-28T02:30:00+00:00,2026-06-28T03:00:00+00:00,28,T6,T1-T8,228.42,dry,0.41,false,false,0.4298,true,231.92,232.33,Offline,0.00,Online,0.00,0.00,0.00,
1303,2026-06-28T03:00:00+00:00,2026-06-28T03:30:00+00:00,28,T7,T1-T8,228.42,dry,0.21,false,false,0.2235,true,232.33,232.54,Offline,0.00,Online,0.00,0.00,0.00,
1304,2026-06-28T03:30:00+00:00,2026-06-28T04:00:00+00:00,28,T8,T1-T8,228.42,dry,0.17,false,false,0.1702,true,232.54,228.71,Offline,0.00,Online,4.00,4.00,913.68,
1305,2026-06-28T04:00:00+00:00,2026-06-28T04:30:00+00:00,28,T9,T9-T16,257.37,dry,0.22,false,false,0.2325,true,228.71,228.93,Offline,0.00,Online,0.00,0.00,0.00,
1306,2026-06-28T04:30:00+00:00,2026-06-28T05:00:00+00:00,28,T10,T9-T16,257.37,dry,0.38,false,false,0.4107,true,228.93,229.31,Offline,0.00,Online,0.00,0.00,0.00,
1307,2026-06-28T05:00:00+00:00,2026-06-28T05:30:00+00:00,28,T11,T9-T16,257.37,dry,0.30,false,false,0.3039,true,229.31,229.61,Offline,0.00,Online,0.00,0.00,0.00,
1308,2026-06-28T05:30:00+00:00,2026-06-28T06:00:00+00:00,28,T12,T9-T16,257.37,dry,1.73,false,false,1.8022,true,229.61,231.34,Offline,0.00,Online,0.00,0.00,0.00,
1309,2026-06-28T06:00:00+00:00,2026-06-28T06:30:00+00:00,28,T13,T9-T16,257.37,dry,1.85,false,false,1.9690,true,231.34,233.19,Offline,0.00,Online,0.00,0.00,0.00,
1310,2026-06-28T06:30:00+00:00,2026-06-28T07:00:00+00:00,28,T14,T9-T16,257.37,dry,1.58,false,false,1.5871,true,233.19,230.77,Offline,0.00,Online,4.00,4.00,1029.48,
1311,2026-06-28T07:00:00+00:00,2026-06-28T07:30:00+00:00,28,T15,T9-T16,257.37,dry,1.56,false,false,1.6175,true,230.77,232.33,Offline,0.00,Online,0.00,0.00,0.00,
1312,2026-06-28T07:30:00+00:00,2026-06-28T08:00:00+00:00,28,T16,T9-T16,257.37,dry,1.74,false,false,1.8596,true,232.33,230.07,Offline,0.00,Online,4.00,4.00,1029.48,
1313,2026-06-28T08:00:00+00:00,2026-06-28T08:30:00+00:00,28,T17,T17-T24,282.66,dry,1.56,false,false,1.5878,true,230.07,231.63,Offline,0.00,Online,0.00,0.00,0.00,
1314,2026-06-28T08:30:00+00:00,2026-06-28T09:00:00+00:00,28,T18,T17-T24,282.66,dry,1.85,false,false,2.0001,true,231.63,233.48,Offline,0.00,Online,0.00,0.00,0.00,
1315,2026-06-28T09:00:00+00:00,2026-06-28T09:30:00+00:00,28,T19,T17-T24,282.66,dry,1.76,false,false,1.8660,true,233.48,231.24,Offline,0.00,Online,4.00,4.00,1130.64,
1316,2026-06-28T09:30:00+00:00,2026-06-28T10:00:00+00:00,28,T20,T17-T24,282.66,dry,1.68,false,false,1.7002,true,231.24,232.92,Offline,0.00,Online,0.00,0.00,0.00,
1317,2026-06-28T10:00:00+00:00,2026-06-28T10:30:00+00:00,28,T21,T17-T24,282.66,dry,1.65,false,false,1.6522,true,232.92,230.57,Offline,0.00,Online,4.00,4.00,1130.64,
1318,2026-06-28T10:30:00+00:00,2026-06-28T11:00:00+00:00,28,T22,T17-T24,282.66,dry,0.91,false,false,0.9538,true,230.57,231.48,Offline,0.00,Online,0.00,0.00,0.00,
1319,2026-06-28T11:00:00+00:00,2026-06-28T11:30:00+00:00,28,T23,T17-T24,282.66,dry,0.75,false,false,0.7569,true,231.48,232.23,Offline,0.00,Online,0.00,0.00,0.00,
1320,2026-06-28T11:30:00+00:00,2026-06-28T12:00:00+00:00,28,T24,T17-T24,282.66,dry,0.89,false,false,0.9702,true,232.23,229.12,Offline,0.00,Online,4.00,4.00,1130.64,
1321,2026-06-28T12:00:00+00:00,2026-06-28T12:30:00+00:00,28,T25,T25-T32,283.90,dry,0.75,true,false,0.7573,true,229.12,229.87,Offline,0.00,Online,0.00,0.00,0.00,
1322,2026-06-28T12:30:00+00:00,2026-06-28T13:00:00+00:00,28,T26,T25-T32,283.90,dry,0.64,true,false,0.6984,true,229.87,230.51,Offline,0.00,Online,0.00,0.00,0.00,
1323,2026-06-28T13:00:00+00:00,2026-06-28T13:30:00+00:00,28,T27,T25-T32,283.90,dry,0.74,true,false,0.7730,true,230.51,231.25,Offline,0.00,Online,0.00,0.00,0.00,
1324,2026-06-28T13:30:00+00:00,2026-06-28T14:00:00+00:00,28,T28,T25-T32,283.90,dry,0.94,true,false,0.9435,true,231.25,232.19,Offline,0.00,Online,0.00,0.00,0.00,
1325,2026-06-28T14:00:00+00:00,2026-06-28T14:30:00+00:00,28,T29,T25-T32,283.90,dry,0.66,false,false,0.7165,true,232.19,232.85,Offline,0.00,Online,0.00,0.00,0.00,
1326,2026-06-28T14:30:00+00:00,2026-06-28T15:00:00+00:00,28,T30,T25-T32,283.90,dry,0.78,false,false,0.8454,true,232.85,233.63,Offline,0.00,Online,0.00,0.00,0.00,
1327,2026-06-28T15:00:00+00:00,2026-06-28T15:30:00+00:00,28,T31,T25-T32,283.90,dry,0.63,false,false,0.6432,true,233.63,234.26,Offline,0.00,Online,0.00,0.00,0.00,
1328,2026-06-28T15:30:00+00:00,2026-06-28T16:00:00+00:00,28,T32,T25-T32,283.90,dry,0.87,false,false,0.9474,true,234.26,227.13,Offline,0.00,Online,8.00,8.00,2271.20,
1329,2026-06-28T16:00:00+00:00,2026-06-28T16:30:00+00:00,28,T33,T33-T40,302.47,dry,2.04,false,false,2.0860,true,227.13,229.17,Offline,0.00,Online,0.00,0.00,0.00,
1330,2026-06-28T16:30:00+00:00,2026-06-28T17:00:00+00:00,28,T34,T33-T40,302.47,dry,2.03,false,false,2.1457,true,229.17,231.20,Offline,0.00,Online,0.00,0.00,0.00,
1331,2026-06-28T17:00:00+00:00,2026-06-28T17:30:00+00:00,28,T35,T33-T40,302.47,dry,1.72,false,false,1.8172,true,231.20,232.92,Offline,0.00,Online,0.00,0.00,0.00,
1332,2026-06-28T17:30:00+00:00,2026-06-28T18:00:00+00:00,28,T36,T33-T40,302.47,dry,1.84,false,false,1.9684,true,232.92,230.76,Offline,0.00,Online,4.00,4.00,1209.88,
1333,2026-06-28T18:00:00+00:00,2026-06-28T18:30:00+00:00,28,T37,T33-T40,302.47,dry,1.80,false,false,1.9497,true,230.76,232.56,Offline,0.00,Online,0.00,0.00,0.00,
1334,2026-06-28T18:30:00+00:00,2026-06-28T19:00:00+00:00,28,T38,T33-T40,302.47,dry,1.79,false,false,1.8980,true,232.56,230.35,Offline,0.00,Online,4.00,4.00,1209.88,
1335,2026-06-28T19:00:00+00:00,2026-06-28T19:30:00+00:00,28,T39,T33-T40,302.47,dry,1.69,false,false,1.8333,true,230.35,232.04,Offline,0.00,Online,0.00,0.00,0.00,
1336,2026-06-28T19:30:00+00:00,2026-06-28T20:00:00+00:00,28,T40,T33-T40,302.47,dry,1.99,false,false,2.0736,true,232.04,230.03,Offline,0.00,Online,4.00,4.00,1209.88,
1337,2026-06-28T20:00:00+00:00,2026-06-28T20:30:00+00:00,28,T41,T41-T48,277.06,dry,1.88,false,false,1.9156,true,230.03,231.91,Offline,0.00,Online,0.00,0.00,0.00,
1338,2026-06-28T20:30:00+00:00,2026-06-28T21:00:00+00:00,28,T42,T41-T48,277.06,dry,1.81,false,false,1.8931,true,231.91,229.72,Offline,0.00,Online,4.00,4.00,1108.24,
1339,2026-06-28T21:00:00+00:00,2026-06-28T21:30:00+00:00,28,T43,T41-T48,277.06,dry,1.85,false,false,1.9409,true,229.72,231.57,Offline,0.00,Online,0.00,0.00,0.00,
1340,2026-06-28T21:30:00+00:00,2026-06-28T22:00:00+00:00,28,T44,T41-T48,277.06,dry,0.39,false,false,0.3986,true,231.57,231.96,Offline,0.00,Online,0.00,0.00,0.00,
1341,2026-06-28T22:00:00+00:00,2026-06-28T22:30:00+00:00,28,T45,T41-T48,277.06,dry,0.55,false,false,0.5621,true,231.96,232.51,Offline,0.00,Online,0.00,0.00,0.00,
1342,2026-06-28T22:30:00+00:00,2026-06-28T23:00:00+00:00,28,T46,T41-T48,277.06,dry,0.33,false,false,0.3595,true,232.51,232.84,Offline,0.00,Online,0.00,0.00,0.00,
1343,2026-06-28T23:00:00+00:00,2026-06-28T23:30:00+00:00,28,T47,T41-T48,277.06,dry,0.58,false,false,0.5918,true,232.84,233.42,Offline,0.00,Online,0.00,0.00,0.00,
1344,2026-06-28T23:30:00+00:00,2026-06-29T00:00:00+00:00,28,T48,T41-T48,277.06,dry,0.28,false,false,0.2956,true,233.42,229.70,Offline,0.00,Online,4.00,4.00,1108.24,
1345,2026-06-29T00:00:00+00:00,2026-06-29T00:30:00+00:00,29,T1,T1-T8,228.42,severe_wet_afternoon,2.03,false,false,2.1760,true,229.70,231.73,Offline,0.00,Online,0.00,0.00,0.00,
1346,2026-06-29T00:30:00+00:00,2026-06-29T01:00:00+00:00,29,T2,T1-T8,228.42,severe_wet_afternoon,2.51,false,false,2.6041,true,231.73,234.24,Offline,0.00,Online,0.00,0.00,0.00,
1347,2026-06-29T01:00:00+00:00,2026-06-29T01:30:00+00:00,29,T3,T1-T8,228.42,severe_wet_afternoon,2.12,false,false,2.2371,true,234.24,232.36,Offline,0.00,Online,4.00,4.00,913.68,
1348,2026-06-29T01:30:00+00:00,2026-06-29T02:00:00+00:00,29,T4,T1-T8,228.42,severe_wet_afternoon,2.05,false,false,2.2032,true,232.36,234.41,Offline,0.00,Online,0.00,0.00,0.00,
1349,2026-06-29T02:00:00+00:00,2026-06-29T02:30:00+00:00,29,T5,T1-T8,228.42,severe_wet_afternoon,2.50,false,false,2.6381,true,234.41,232.91,Offline,0.00,Online,4.00,4.00,913.68,
1350,2026-06-29T02:30:00+00:00,2026-06-29T03:00:00+00:00,29,T6,T1-T8,228.42,severe_wet_afternoon,2.04,false,false,2.0968,true,232.91,230.95,Offline,0.00,Online,4.00,4.00,913.68,
1351,2026-06-29T03:00:00+00:00,2026-06-29T03:30:00+00:00,29,T7,T1-T8,228.42,severe_wet_afternoon,2.32,false,false,2.3884,true,230.95,233.27,Offline,0.00,Online,0.00,0.00,0.00,
1352,2026-06-29T03:30:00+00:00,2026-06-29T04:00:00+00:00,29,T8,T1-T8,228.42,severe_wet_afternoon,2.21,false,false,2.2177,true,233.27,231.48,Offline,0.00,Online,4.00,4.00,913.68,
1353,2026-06-29T04:00:00+00:00,2026-06-29T04:30:00+00:00,29,T9,T9-T16,257.37,severe_wet_afternoon,2.50,false,false,2.7079,true,231.48,233.98,Offline,0.00,Online,0.00,0.00,0.00,
1354,2026-06-29T04:30:00+00:00,2026-06-29T05:00:00+00:00,29,T10,T9-T16,257.37,severe_wet_afternoon,2.01,false,false,2.1122,true,233.98,231.99,Offline,0.00,Online,4.00,4.00,1029.48,
1355,2026-06-29T05:00:00+00:00,2026-06-29T05:30:00+00:00,29,T11,T9-T16,257.37,severe_wet_afternoon,2.54,false,false,2.5862,true,231.99,230.53,Offline,0.00,Online,4.00,4.00,1029.48,
1356,2026-06-29T05:30:00+00:00,2026-06-29T06:00:00+00:00,29,T12,T9-T16,257.37,severe_wet_afternoon,4.67,false,false,4.9307,true,230.53,231.20,Offline,0.00,Online,4.00,4.00,1029.48,
1357,2026-06-29T06:00:00+00:00,2026-06-29T06:30:00+00:00,29,T13,T9-T16,257.37,severe_wet_afternoon,4.63,false,false,4.8705,true,231.20,231.83,Offline,0.00,Online,4.00,4.00,1029.48,
1358,2026-06-29T06:30:00+00:00,2026-06-29T07:00:00+00:00,29,T14,T9-T16,257.37,severe_wet_afternoon,4.71,false,false,4.9275,true,231.83,232.54,Offline,0.00,Online,4.00,4.00,1029.48,
1359,2026-06-29T07:00:00+00:00,2026-06-29T07:30:00+00:00,29,T15,T9-T16,257.37,severe_wet_afternoon,4.89,false,false,4.9361,true,232.54,229.43,Offline,0.00,Online,8.00,8.00,2058.96,
1360,2026-06-29T07:30:00+00:00,2026-06-29T08:00:00+00:00,29,T16,T9-T16,257.37,severe_wet_afternoon,4.87,false,false,5.2282,true,229.43,226.30,Offline,0.00,Online,8.00,8.00,2058.96,
1361,2026-06-29T08:00:00+00:00,2026-06-29T08:30:00+00:00,29,T17,T17-T24,282.66,severe_wet_afternoon,4.64,false,false,4.6987,true,226.30,230.94,Offline,0.00,Online,0.00,0.00,0.00,
1362,2026-06-29T08:30:00+00:00,2026-06-29T09:00:00+00:00,29,T18,T17-T24,282.66,severe_wet_afternoon,4.49,false,false,4.5023,true,230.94,231.43,Offline,0.00,Online,4.00,4.00,1130.64,
1363,2026-06-29T09:00:00+00:00,2026-06-29T09:30:00+00:00,29,T19,T17-T24,282.66,severe_wet_afternoon,4.63,false,false,4.7805,true,231.43,232.06,Offline,0.00,Online,4.00,4.00,1130.64,
1364,2026-06-29T09:30:00+00:00,2026-06-29T10:00:00+00:00,29,T20,T17-T24,282.66,severe_wet_afternoon,4.57,false,false,4.5703,true,232.06,228.63,Offline,0.00,Online,8.00,8.00,2261.28,
1365,2026-06-29T10:00:00+00:00,2026-06-29T10:30:00+00:00,29,T21,T17-T24,282.66,severe_wet_afternoon,4.63,false,false,4.6578,true,228.63,229.26,Offline,0.00,Online,4.00,4.00,1130.64,
1366,2026-06-29T10:30:00+00:00,2026-06-29T11:00:00+00:00,29,T22,T17-T24,282.66,severe_wet_afternoon,3.30,false,false,3.5885,true,229.26,228.56,Offline,0.00,Online,4.00,4.00,1130.64,
1367,2026-06-29T11:00:00+00:00,2026-06-29T11:30:00+00:00,29,T23,T17-T24,282.66,severe_wet_afternoon,3.27,false,false,3.5507,true,228.56,227.83,Offline,0.00,Online,4.00,4.00,1130.64,
1368,2026-06-29T11:30:00+00:00,2026-06-29T12:00:00+00:00,29,T24,T17-T24,282.66,severe_wet_afternoon,9.16,false,false,9.5256,true,227.83,228.99,Offline,0.00,Online,8.00,8.00,2261.28,
1369,2026-06-29T12:00:00+00:00,2026-06-29T12:30:00+00:00,29,T25,T25-T32,283.90,severe_wet_afternoon,8.92,false,false,9.4722,true,228.99,233.91,Offline,0.00,Online,4.00,4.00,1135.60,
1370,2026-06-29T12:30:00+00:00,2026-06-29T13:00:00+00:00,29,T26,T25-T32,283.90,severe_wet_afternoon,8.90,false,false,9.3643,true,233.91,230.81,Offline,0.00,Online,12.00,12.00,3406.80,
1371,2026-06-29T13:00:00+00:00,2026-06-29T13:30:00+00:00,29,T27,T25-T32,283.90,severe_wet_afternoon,8.50,false,false,9.2621,true,230.81,231.31,Offline,0.00,Online,8.00,8.00,2271.20,
1372,2026-06-29T13:30:00+00:00,2026-06-29T14:00:00+00:00,29,T28,T25-T32,283.90,severe_wet_afternoon,8.68,false,false,9.0596,true,231.31,231.99,Offline,0.00,Online,8.00,8.00,2271.20,
1373,2026-06-29T14:00:00+00:00,2026-06-29T14:30:00+00:00,29,T29,T25-T32,283.90,severe_wet_afternoon,8.67,false,false,9.4741,true,231.99,228.66,Offline,0.00,Online,12.00,12.00,3406.80,
1374,2026-06-29T14:30:00+00:00,2026-06-29T15:00:00+00:00,29,T30,T25-T32,283.90,severe_wet_afternoon,8.99,false,false,9.5508,true,228.66,229.65,Offline,0.00,Online,8.00,8.00,2271.20,
1375,2026-06-29T15:00:00+00:00,2026-06-29T15:30:00+00:00,29,T31,T25-T32,283.90,severe_wet_afternoon,8.67,false,false,9.3301,true,229.65,230.32,Offline,0.00,Online,8.00,8.00,2271.20,
1376,2026-06-29T15:30:00+00:00,2026-06-29T16:00:00+00:00,29,T32,T25-T32,283.90,severe_wet_afternoon,9.01,false,false,9.8611,true,230.32,227.33,Offline,0.00,Online,12.00,12.00,3406.80,
1377,2026-06-29T16:00:00+00:00,2026-06-29T16:30:00+00:00,29,T33,T33-T40,302.47,severe_wet_afternoon,12.12,false,false,12.3151,true,227.33,227.45,Offline,0.00,Online,12.00,12.00,3629.64,
1378,2026-06-29T16:30:00+00:00,2026-06-29T17:00:00+00:00,29,T34,T33-T40,302.47,severe_wet_afternoon,12.79,false,false,12.9244,true,227.45,228.24,Offline,0.00,Online,12.00,12.00,3629.64,
1379,2026-06-29T17:00:00+00:00,2026-06-29T17:30:00+00:00,29,T35,T33-T40,302.47,severe_wet_afternoon,12.66,false,false,12.8949,true,228.24,228.90,Offline,0.00,Online,12.00,12.00,3629.64,
1380,2026-06-29T17:30:00+00:00,2026-06-29T18:00:00+00:00,29,T36,T33-T40,302.47,severe_wet_afternoon,12.54,false,false,13.5648,true,228.90,225.44,Offline,0.00,Online,16.00,16.00,4839.52,
1381,2026-06-29T18:00:00+00:00,2026-06-29T18:30:00+00:00,29,T37,T33-T40,302.47,severe_wet_afternoon,12.61,false,false,13.6165,true,225.44,226.05,Offline,0.00,Online,12.00,12.00,3629.64,
1382,2026-06-29T18:30:00+00:00,2026-06-29T19:00:00+00:00,29,T38,T33-T40,302.47,severe_wet_afternoon,12.69,true,false,13.7145,true,226.05,222.74,Offline,0.00,Online,16.00,16.00,4839.52,
1383,2026-06-29T19:00:00+00:00,2026-06-29T19:30:00+00:00,29,T39,T33-T40,302.47,severe_wet_afternoon,4.91,true,false,5.3764,true,222.74,223.65,Offline,0.00,Online,4.00,4.00,1209.88,
1384,2026-06-29T19:30:00+00:00,2026-06-29T20:00:00+00:00,29,T40,T33-T40,302.47,severe_wet_afternoon,4.84,true,false,5.1061,true,223.65,224.49,Offline,0.00,Online,4.00,4.00,1209.88,
1385,2026-06-29T20:00:00+00:00,2026-06-29T20:30:00+00:00,29,T41,T41-T48,277.06,severe_wet_afternoon,4.94,true,false,5.1465,true,224.49,221.43,Offline,0.00,Online,8.00,8.00,2216.48,
1386,2026-06-29T20:30:00+00:00,2026-06-29T21:00:00+00:00,29,T42,T41-T48,277.06,severe_wet_afternoon,4.84,false,false,5.1375,true,221.43,222.27,Offline,0.00,Online,4.00,4.00,1108.24,
1387,2026-06-29T21:00:00+00:00,2026-06-29T21:30:00+00:00,29,T43,T41-T48,277.06,severe_wet_afternoon,5.20,true,false,5.4781,true,222.27,223.47,Offline,0.00,Online,4.00,4.00,1108.24,
1388,2026-06-29T21:30:00+00:00,2026-06-29T22:00:00+00:00,29,T44,T41-T48,277.06,severe_wet_afternoon,2.67,true,false,2.8515,true,223.47,222.14,Offline,0.00,Online,4.00,4.00,1108.24,
1389,2026-06-29T22:00:00+00:00,2026-06-29T22:30:00+00:00,29,T45,T41-T48,277.06,severe_wet_afternoon,2.28,true,false,2.4384,true,222.14,224.42,Offline,0.00,Online,0.00,0.00,0.00,
1390,2026-06-29T22:30:00+00:00,2026-06-29T23:00:00+00:00,29,T46,T41-T48,277.06,severe_wet_afternoon,2.30,true,false,2.3373,true,224.42,222.72,Offline,0.00,Online,4.00,4.00,1108.24,
1391,2026-06-29T23:00:00+00:00,2026-06-29T23:30:00+00:00,29,T47,T41-T48,277.06,severe_wet_afternoon,2.25,true,false,2.4121,true,222.72,220.97,Offline,0.00,Online,4.00,4.00,1108.24,
1392,2026-06-29T23:30:00+00:00,2026-06-30T00:00:00+00:00,29,T48,T41-T48,277.06,severe_wet_afternoon,2.43,true,false,2.6610,true,220.97,223.40,Offline,0.00,Online,0.00,0.00,0.00,
1393,2026-06-30T00:00:00+00:00,2026-06-30T00:30:00+00:00,30,T1,T1-T8,228.42,extreme_dry,0.05,true,false,0.0533,true,223.40,223.45,Offline,0.00,Online,0.00,0.00,0.00,
1394,2026-06-30T00:30:00+00:00,2026-06-30T01:00:00+00:00,30,T2,T1-T8,228.42,extreme_dry,0.13,true,false,0.1406,true,223.45,223.58,Offline,0.00,Online,0.00,0.00,0.00,
1395,2026-06-30T01:00:00+00:00,2026-06-30T01:30:00+00:00,30,T3,T1-T8,228.42,extreme_dry,0.05,false,false,0.0525,true,223.58,223.63,Offline,0.00,Online,0.00,0.00,0.00,
1396,2026-06-30T01:30:00+00:00,2026-06-30T02:00:00+00:00,30,T4,T1-T8,228.42,extreme_dry,0.25,false,false,0.2537,true,223.63,223.88,Offline,0.00,Online,0.00,0.00,0.00,
1397,2026-06-30T02:00:00+00:00,2026-06-30T02:30:00+00:00,30,T5,T1-T8,228.42,extreme_dry,0.05,false,false,0.0521,true,223.88,223.93,Offline,0.00,Online,0.00,0.00,0.00,
1398,2026-06-30T02:30:00+00:00,2026-06-30T03:00:00+00:00,30,T6,T1-T8,228.42,extreme_dry,0.05,false,false,0.0550,true,223.93,223.98,Offline,0.00,Online,0.00,0.00,0.00,
1399,2026-06-30T03:00:00+00:00,2026-06-30T03:30:00+00:00,30,T7,T1-T8,228.42,extreme_dry,0.17,false,false,0.1768,true,223.98,224.15,Offline,0.00,Online,0.00,0.00,0.00,
1400,2026-06-30T03:30:00+00:00,2026-06-30T04:00:00+00:00,30,T8,T1-T8,228.42,extreme_dry,0.05,false,false,0.0530,true,224.15,224.20,Offline,0.00,Online,0.00,0.00,0.00,
1401,2026-06-30T04:00:00+00:00,2026-06-30T04:30:00+00:00,30,T9,T9-T16,257.37,extreme_dry,0.05,false,false,0.0542,true,224.20,224.25,Offline,0.00,Online,0.00,0.00,0.00,
1402,2026-06-30T04:30:00+00:00,2026-06-30T05:00:00+00:00,30,T10,T9-T16,257.37,extreme_dry,0.11,false,false,0.1185,true,224.25,224.36,Offline,0.00,Online,0.00,0.00,0.00,
1403,2026-06-30T05:00:00+00:00,2026-06-30T05:30:00+00:00,30,T11,T9-T16,257.37,extreme_dry,0.27,false,false,0.2932,true,224.36,224.63,Offline,0.00,Online,0.00,0.00,0.00,
1404,2026-06-30T05:30:00+00:00,2026-06-30T06:00:00+00:00,30,T12,T9-T16,257.37,extreme_dry,0.74,false,false,0.7471,true,224.63,225.37,Offline,0.00,Online,0.00,0.00,0.00,
1405,2026-06-30T06:00:00+00:00,2026-06-30T06:30:00+00:00,30,T13,T9-T16,257.37,extreme_dry,0.66,true,false,0.6841,true,225.37,226.03,Offline,0.00,Online,0.00,0.00,0.00,
1406,2026-06-30T06:30:00+00:00,2026-06-30T07:00:00+00:00,30,T14,T9-T16,257.37,extreme_dry,0.56,true,false,0.5748,true,226.03,226.59,Offline,0.00,Online,0.00,0.00,0.00,
1407,2026-06-30T07:00:00+00:00,2026-06-30T07:30:00+00:00,30,T15,T9-T16,257.37,extreme_dry,0.72,true,false,0.7773,true,226.59,227.31,Offline,0.00,Online,0.00,0.00,0.00,
1408,2026-06-30T07:30:00+00:00,2026-06-30T08:00:00+00:00,30,T16,T9-T16,257.37,extreme_dry,0.47,true,false,0.5011,true,227.31,227.78,Offline,0.00,Online,0.00,0.00,0.00,
1409,2026-06-30T08:00:00+00:00,2026-06-30T08:30:00+00:00,30,T17,T17-T24,282.66,extreme_dry,0.71,true,false,0.7794,true,227.78,228.49,Offline,0.00,Online,0.00,0.00,0.00,
1410,2026-06-30T08:30:00+00:00,2026-06-30T09:00:00+00:00,30,T18,T17-T24,282.66,extreme_dry,0.66,true,false,0.6627,true,228.49,229.15,Offline,0.00,Online,0.00,0.00,0.00,
1411,2026-06-30T09:00:00+00:00,2026-06-30T09:30:00+00:00,30,T19,T17-T24,282.66,extreme_dry,0.61,true,false,0.6208,true,229.15,229.76,Offline,0.00,Online,0.00,0.00,0.00,
1412,2026-06-30T09:30:00+00:00,2026-06-30T10:00:00+00:00,30,T20,T17-T24,282.66,extreme_dry,0.64,true,false,0.6557,true,229.76,230.40,Offline,0.00,Online,0.00,0.00,0.00,
1413,2026-06-30T10:00:00+00:00,2026-06-30T10:30:00+00:00,30,T21,T17-T24,282.66,extreme_dry,0.75,true,false,0.7501,true,230.40,231.15,Offline,0.00,Online,0.00,0.00,0.00,
1414,2026-06-30T10:30:00+00:00,2026-06-30T11:00:00+00:00,30,T22,T17-T24,282.66,extreme_dry,0.24,true,false,0.2429,true,231.15,231.39,Offline,0.00,Online,0.00,0.00,0.00,
1415,2026-06-30T11:00:00+00:00,2026-06-30T11:30:00+00:00,30,T23,T17-T24,282.66,extreme_dry,0.40,true,false,0.4247,true,231.39,231.79,Offline,0.00,Online,0.00,0.00,0.00,
1416,2026-06-30T11:30:00+00:00,2026-06-30T12:00:00+00:00,30,T24,T17-T24,282.66,extreme_dry,0.47,false,false,0.5151,true,231.79,232.26,Offline,0.00,Online,0.00,0.00,0.00,
1417,2026-06-30T12:00:00+00:00,2026-06-30T12:30:00+00:00,30,T25,T25-T32,283.90,extreme_dry,0.16,false,false,0.1742,true,232.26,232.42,Offline,0.00,Online,0.00,0.00,0.00,
1418,2026-06-30T12:30:00+00:00,2026-06-30T13:00:00+00:00,30,T26,T25-T32,283.90,extreme_dry,0.30,false,false,0.3292,true,232.42,232.72,Offline,0.00,Online,0.00,0.00,0.00,
1419,2026-06-30T13:00:00+00:00,2026-06-30T13:30:00+00:00,30,T27,T25-T32,283.90,extreme_dry,0.14,false,false,0.1479,true,232.72,232.86,Offline,0.00,Online,0.00,0.00,0.00,
1420,2026-06-30T13:30:00+00:00,2026-06-30T14:00:00+00:00,30,T28,T25-T32,283.90,extreme_dry,0.26,false,false,0.2768,true,232.86,233.12,Offline,0.00,Online,0.00,0.00,0.00,
1421,2026-06-30T14:00:00+00:00,2026-06-30T14:30:00+00:00,30,T29,T25-T32,283.90,extreme_dry,0.15,false,false,0.1606,true,233.12,233.27,Offline,0.00,Online,0.00,0.00,0.00,
1422,2026-06-30T14:30:00+00:00,2026-06-30T15:00:00+00:00,30,T30,T25-T32,283.90,extreme_dry,0.27,false,false,0.2719,true,233.27,233.54,Offline,0.00,Online,0.00,0.00,0.00,
1423,2026-06-30T15:00:00+00:00,2026-06-30T15:30:00+00:00,30,T31,T25-T32,283.90,extreme_dry,0.43,false,false,0.4708,true,233.54,233.97,Offline,0.00,Online,0.00,0.00,0.00,
